date,home,away,side,line,model_prob,market_prob,edge,won,push,profit,odds
2022-08-24,PIT,ATL,UNDER,9.0,0.5982592,0.5144535681621679,0.08380564242437993,False,False,-100.0,1.94305
2022-08-24,LAD,MIL,OVER,7.0,0.6374566,0.5168473644766425,0.12060923142103208,True,False,93.40599999999999,1.93406
2022-08-24,SD,CLE,OVER,7.5,0.64609045,0.5082241859581215,0.13786626194455798,False,False,-100.0,1.9667
2022-08-24,SEA,WSH,OVER,7.5,0.65155697,0.4706012835690696,0.18095568511989524,False,False,-100.0,2.12408
2022-08-25,BAL,CWS,OVER,8.5,0.68726844,0.48794466995940733,0.19932376599564028,False,False,-100.0,2.04859
2022-08-25,TB,LAA,UNDER,6.0,0.53333974,0.4904871194847794,0.042852619361045785,False,False,-100.0,2.03797
2022-08-25,SEA,CLE,OVER,8.0,0.5486343,0.49758405778253517,0.05105023291265526,False,False,-100.0,2.00888
2022-08-25,CHC,STL,OVER,10.0,0.53752893,0.5048315702603346,0.032697361834239325,True,False,98.003,1.98003
2022-08-25,LAD,MIL,UNDER,8.5,0.5642637,0.4821337130153497,0.08212998842355412,False,False,-100.0,2.0732
2022-08-25,KC,ARI,UNDER,7.0,0.5532699,0.478519291448656,0.07475063128465087,False,False,-100.0,2.08901
2022-08-25,CHC,STL,UNDER,8.5,0.5211077,0.4975840577825352,0.023523615862484304,True,False,100.888,2.00888
2022-08-26,BOS,TOR,OVER,9.0,0.6562734,0.5024159422174648,0.15385748240793196,True,False,98.956,1.98956
2022-08-26,BAL,CWS,OVER,8.0,0.52966565,0.5156056740636721,0.01405997487355326,False,False,-100.0,1.93858
2022-08-27,MIA,LAD,UNDER,8.0,0.5900109,0.5095128805152207,0.0804980009087295,False,False,-100.0,1.96187
2022-08-27,TOR,LAA,OVER,8.5,0.5753754,0.5249160483601363,0.05045932977173018,True,False,90.426,1.90426
2022-08-27,BOS,TB,OVER,9.0,0.5914814,0.5144535681621678,0.07702781945303605,True,False,94.30499999999999,1.94305
2022-08-27,STL,ATL,OVER,7.0,0.60208887,0.48794466995940733,0.11414419865860415,True,False,104.859,2.04859
2022-08-27,OAK,NYY,OVER,6.5,0.53849417,0.49048711948477935,0.048007050227287296,False,False,-100.0,2.03797
2022-08-27,SEA,CLE,OVER,6.5,0.55980325,0.5048315702603346,0.05497167719144758,False,False,-100.0,1.98003
2022-08-27,CWS,ARI,UNDER,8.5,0.5389889,0.5071089928885065,0.031879895375195866,False,False,-100.0,1.97115
2022-08-27,HOU,BAL,OVER,8.0,0.5580562,0.5095128805152206,0.04854329519355016,False,False,-100.0,1.96187
2022-08-27,TEX,DET,OVER,8.0,0.6200492,0.5095128805152206,0.11053629808509069,True,False,96.187,1.96187
2022-08-27,MIN,SF,OVER,7.5,0.65355486,0.5,0.15355485677719116,True,False,99.91699999999999,1.99917
2022-08-27,MIL,CHC,OVER,7.5,0.6001752,0.4728416180819814,0.1273335838108714,False,False,-100.0,2.114
2022-08-27,KC,SD,UNDER,8.0,0.5639186,0.4797307251493822,0.0841878653962721,False,False,-100.0,2.08359
2022-08-28,MIN,SF,UNDER,7.5,0.5287101,0.521480708551344,0.007229418325487069,True,False,91.69099999999999,1.91691
2022-08-28,STL,ATL,OVER,7.0,0.59747326,0.5131956820039341,0.08427758173660549,True,False,94.767,1.94767
2022-08-28,CWS,ARI,UNDER,7.5,0.5272221,0.4975840577825352,0.0296380391374782,False,False,-100.0,2.00888
2022-08-28,SEA,CLE,OVER,7.0,0.6951833,0.5048315702603346,0.1903517068697923,False,False,-100.0,1.98003
2022-08-28,OAK,NYY,OVER,8.5,0.6005747,0.49758405778253517,0.10299061443960228,False,False,-100.0,2.00888
2022-08-28,WSH,CIN,OVER,8.5,0.5772784,0.48794466995940733,0.08933370566620302,False,False,-100.0,2.04859
2022-08-28,MIA,LAD,UNDER,7.0,0.670946,0.5202692748506179,0.15067672715591285,False,False,-100.0,1.92124
2022-08-28,TOR,LAA,OVER,9.5,0.48030734,0.4774799509788016,0.0028273896431466605,True,False,109.34400000000002,2.09344
2022-08-28,MIN,SF,UNDER,8.5,0.60590494,0.4750839516398637,0.1308209851506026,False,False,-100.0,2.104
2022-08-28,HOU,BAL,OVER,6.5,0.53641796,0.5271583819180187,0.009259579202586798,False,False,-100.0,1.89618
2022-08-28,KC,SD,UNDER,9.5,0.7193322,0.49516842973966535,0.22416378843050067,False,False,-100.0,2.01867
2022-08-28,TEX,DET,OVER,8.5,0.72835964,0.4797307251493821,0.24862891449524072,True,False,108.35900000000001,2.08359
2022-08-28,BOS,TB,UNDER,8.5,0.527627,0.515605674063672,0.012021317208300686,False,False,-100.0,1.93858
2022-08-28,NYM,COL,UNDER,7.0,0.5974834,0.4750839516398637,0.12239944489028765,True,False,110.4,2.104
2022-08-28,CWS,ARI,UNDER,7.5,0.64667225,0.5144535681621679,0.1322186806781641,True,False,94.30499999999999,1.94305
2022-08-28,PHI,PIT,UNDER,8.5,0.6688601,0.4904871194847794,0.17837295837319178,True,False,103.79700000000001,2.03797
2022-08-28,MIL,CHC,OVER,8.5,0.67839533,0.5095128805152206,0.16888245039069372,True,False,96.187,1.96187
2022-08-28,SEA,CLE,OVER,6.5,0.6889579,0.5304768193767833,0.1584811102344228,True,False,88.422,1.88422
2022-08-28,OAK,NYY,OVER,8.0,0.6282465,0.4951684297396654,0.1330780564473158,False,False,-100.0,2.01867
2022-08-29,STL,ATL,OVER,8.5,0.5819578,0.5156056740636721,0.06635214301396464,True,False,93.858,1.93858
2022-08-30,MIA,LAD,UNDER,8.0,0.73323715,0.5095128805152207,0.2237242668160171,True,False,96.187,1.96187
2022-08-30,MIN,BOS,UNDER,9.0,0.5346357,0.5202692748506179,0.0143664477865586,True,False,92.12400000000001,1.92124
2022-08-30,CIN,STL,UNDER,9.5,0.6036719,0.4855464318378322,0.11812547654076888,False,False,-100.0,2.05873
2022-08-30,MIL,PIT,OVER,7.5,0.514104,0.4951684297396654,0.018935578934956177,True,False,101.86700000000002,2.01867
2022-08-30,ARI,PHI,UNDER,8.5,0.49205518,0.4879446699594072,0.004110507729191415,False,False,-100.0,2.04859
2022-08-30,LAA,NYY,OVER,8.0,0.70087147,0.5,0.20087146759033203,False,False,-100.0,1.99917
2022-08-30,SF,SD,UNDER,7.0,0.63562536,0.5,0.13562536239624023,False,False,-100.0,1.99917
2022-08-31,CLE,BAL,UNDER,8.0,0.50919425,0.4975840577825352,0.011610197092647878,True,False,100.888,2.00888
2022-08-31,TOR,CHC,UNDER,7.5,0.64470565,0.4797307251493822,0.1649749280412306,False,False,-100.0,2.08359
2022-08-31,MIA,TB,OVER,6.5,0.5768104,0.4750839516398636,0.10172646791961515,True,False,110.4,2.104
2022-08-31,DET,SEA,OVER,7.5,0.5502499,0.5107838308787316,0.03946604371309581,True,False,95.685,1.95685
2022-08-31,ATL,COL,UNDER,8.5,0.5544574,0.5095128805152207,0.04494454555594629,True,False,96.187,1.96187
2022-08-31,MIN,BOS,UNDER,9.0,0.65242004,0.5271583819180186,0.12526166202729394,False,False,-100.0,1.89618
2022-08-31,CIN,STL,UNDER,10.5,0.7076051,0.4797307251493822,0.22787439837051526,True,False,108.35900000000001,2.08359
2022-08-31,WSH,OAK,OVER,8.0,0.8310801,0.5202692748506178,0.3108108042280565,True,False,92.12400000000001,1.92124
2022-08-31,NYM,LAD,UNDER,8.5,0.77418536,0.4904871194847794,0.2836982399932174,True,False,103.79700000000001,2.03797
2022-08-31,TEX,HOU,OVER,7.5,0.538727,0.48439432593632803,0.0543326595182313,True,False,106.34899999999999,2.06349
2022-08-31,ARI,PHI,UNDER,7.0,0.51544154,0.4904871194847794,0.024954417418601937,False,False,-100.0,2.03797
2022-08-31,SF,SD,UNDER,7.5,0.62520593,0.5120553300405927,0.1131506040071063,True,False,95.213,1.95213
