date,home,away,side,model_prob,market_prob,edge,won,push,profit,odds
2022-07-31,BOS,MIL,HOME,0.566523,0.4250444883352563,0.14147852716385867,True,False,135.21200000000002,2.35212
2022-07-31,TOR,DET,AWAY,0.3487665,0.2750201956736379,0.07374631004459331,False,False,-100.0,3.63465
2022-07-31,PIT,PHI,HOME,0.40026742,0.3793543585975621,0.020913063601687154,False,False,-100.0,2.63546
2022-07-31,WSH,STL,AWAY,0.7637297,0.5226866096226259,0.2410430818828062,True,False,91.28,1.9128
2022-07-31,TB,CLE,HOME,0.8437358,0.6996262303077188,0.1441095837868247,False,False,-100.0,1.42886
2022-07-31,NYY,KC,AWAY,0.3557669,0.28299427986830306,0.07277261256486345,True,False,253.23000000000002,3.5323
2022-07-31,SF,CHC,AWAY,0.47167838,0.44413633366833183,0.027542042529483113,False,False,-100.0,2.25112
2022-07-31,COL,LAD,AWAY,0.73551077,0.6794708681178869,0.05603989838830814,False,False,-100.0,1.47128
2022-08-01,SF,CHC,AWAY,0.62690055,0.37418371075487433,0.2527168429484338,False,False,-100.0,2.67181
2022-08-16,TOR,BAL,AWAY,0.67609537,0.40413847587896257,0.27195689059900374,True,False,147.38799999999998,2.47388
2022-08-16,WSH,CHC,AWAY,0.6673366,0.5609081346337185,0.10642844850379374,False,False,-100.0,1.78241
2022-08-16,NYY,TB,HOME,0.83491015,0.6824408981145491,0.15246925622810226,False,False,-100.0,1.46497
2022-08-16,ATL,NYM,AWAY,0.45725334,0.40573684502463503,0.05151649188179808,False,False,-100.0,2.46413
2022-08-16,CIN,PHI,HOME,0.60317576,0.3784637827790262,0.22471197653646452,False,False,-100.0,2.64156
2022-08-16,MIN,KC,AWAY,0.39350438,0.3625362348992358,0.03096814628057376,False,False,-100.0,2.75763
2022-08-16,MIA,SD,HOME,0.42070684,0.4177815732042888,0.0029252651650806816,True,False,139.304,2.39304
2022-08-16,LAA,SEA,AWAY,0.7611575,0.5,0.2611575126647949,True,False,99.96100000000001,1.99961
2022-08-16,MIL,LAD,HOME,0.4367124,0.388175039255791,0.04853737477046938,False,False,-100.0,2.57552
2022-08-16,TEX,OAK,AWAY,0.6864792,0.40413847587896257,0.2823407349746141,False,False,-100.0,2.47388
2022-08-16,SF,ARI,AWAY,0.55227464,0.3714918948963888,0.18078274947845863,False,False,-100.0,2.69119
2022-08-16,CWS,HOU,AWAY,0.61490154,0.5339406384170244,0.08096090424654978,False,False,-100.0,1.87251
2022-08-17,MIA,SD,AWAY,0.67622817,0.5758492981350376,0.10037886749148828,False,False,-100.0,1.73621
2022-08-17,NYY,TB,HOME,0.6280954,0.6032533754668199,0.02484201294565569,False,False,-100.0,1.65729
2022-08-17,CIN,PHI,HOME,0.5006453,0.3890303423649595,0.1116149375193789,False,False,-100.0,2.56994
2022-08-17,PIT,BOS,HOME,0.56959563,0.4401280619902844,0.12946757294700195,False,False,-100.0,2.27163
2022-08-17,TOR,BAL,HOME,0.7752323,0.6606792066951912,0.11455310836828536,False,False,-100.0,1.51314
2022-08-17,ATL,NYM,AWAY,0.4897632,0.39515658618216587,0.09460661410088467,False,False,-100.0,2.53006
2022-08-17,TOR,BAL,AWAY,0.38522738,0.3771108087977876,0.008116573385287373,False,False,-100.0,2.65106
2022-08-17,LAA,SEA,AWAY,0.6413144,0.6206456414024379,0.020668745919034226,True,False,61.086,1.61086
2022-08-17,SF,ARI,AWAY,0.6061251,0.45951968124481457,0.14660543510345203,False,False,-100.0,2.17579
2022-08-17,LAA,SEA,AWAY,0.62608063,0.6215362172209737,0.004544414988804091,True,False,60.849,1.60849
2022-08-17,CWS,HOU,AWAY,0.72640795,0.5478200328537414,0.17858791230235604,False,False,-100.0,1.82503
2022-08-18,ATL,NYM,HOME,0.63645285,0.40753531348034305,0.22891754019931393,False,False,-100.0,2.45326
2022-08-18,STL,COL,AWAY,0.39020503,0.3540827368165794,0.03612228885633317,False,False,-100.0,2.82344
2022-08-18,NYY,TB,HOME,0.5770395,0.5498353675141733,0.027204112695177307,True,False,81.835,1.81835
2022-08-18,TEX,OAK,AWAY,0.5206919,0.3572191407999449,0.16347273084312153,False,False,-100.0,2.7987
2022-08-18,MIL,LAD,HOME,0.6110047,0.5317550841505994,0.07924962604684938,True,False,88.02000000000001,1.8802
2022-08-18,STL,COL,AWAY,0.4275537,0.29977342547504005,0.12778028784664575,False,False,-100.0,3.33464
2022-08-18,BAL,CHC,AWAY,0.51514745,0.3967466245331801,0.11840082305287947,True,False,151.99099999999999,2.51991
2022-08-18,SF,ARI,AWAY,0.4983151,0.3128061446099196,0.18550895129156963,True,False,219.585,3.19585
2022-08-18,CWS,HOU,AWAY,0.9128138,0.577658697042015,0.33515508564994057,True,False,73.078,1.73078
2022-08-18,MIL,LAD,AWAY,0.6116915,0.605469272675141,0.006222202239409835,True,False,65.119,1.65119
2022-08-18,TEX,OAK,AWAY,0.51554376,0.3771108087977876,0.13843295007138356,True,False,165.10600000000002,2.65106
2022-08-19,TB,KC,AWAY,0.4883743,0.36654457958923925,0.12182971326125513,False,False,-100.0,2.72745
2022-08-19,NYY,TOR,HOME,0.6646733,0.6016598306128955,0.06301349778676268,False,False,-100.0,1.66168
2022-08-19,PIT,BOS,AWAY,0.60154074,0.5822184267957111,0.019322317508945863,False,False,-100.0,1.71717
2022-08-19,ATL,NYM,HOME,0.6325316,0.448152948801037,0.18437863450813657,True,False,123.09299999999999,2.23093
2022-08-19,CHC,MIL,HOME,0.5184183,0.44213068609335565,0.07628762597939825,True,False,126.13400000000001,2.26134
2022-08-19,SD,WSH,AWAY,0.28037143,0.21959696256677164,0.060774464969239106,True,False,355.38,4.5538
2022-08-20,DET,LAA,AWAY,0.607968,0.5856446253510325,0.022323347404399674,True,False,70.71400000000001,1.70714
2022-08-20,ATL,HOU,AWAY,0.6269479,0.45951968124481457,0.1674281985464452,False,False,-100.0,2.17579
2022-08-20,PHI,NYM,AWAY,0.55112666,0.4749690090117056,0.07615764990476781,True,False,110.49699999999999,2.10497
2022-08-20,CLE,CWS,AWAY,0.6115694,0.43525081687896916,0.17631858772308162,False,False,-100.0,2.29701
2022-08-20,PIT,CIN,HOME,0.78167033,0.48671394373728744,0.2949563882176686,True,False,105.41399999999999,2.05414
2022-08-20,NYY,TOR,HOME,0.54397255,0.49017446510697865,0.0537980867156837,False,False,-100.0,2.03971
2022-08-20,TB,KC,HOME,0.7679939,0.6509561320175817,0.11703779498437139,False,False,-100.0,1.5358
2022-08-20,BAL,BOS,HOME,0.5888387,0.4976395987317844,0.09119909774801294,True,False,100.91000000000001,2.0091
2022-08-20,TB,KC,HOME,0.70628417,0.6472420660296347,0.05904209935275051,True,False,54.459999999999994,1.5446
2022-08-20,BAL,BOS,HOME,0.53534704,0.45217996714625863,0.0831670773216674,False,False,-100.0,2.21104
2022-08-20,CHC,MIL,AWAY,0.6645241,0.54563759221375,0.11888648615539066,False,False,-100.0,1.83233
2022-08-20,DET,LAA,HOME,0.5139198,0.39219286094070016,0.12172690977692069,True,False,154.921,2.54921
2022-08-20,NYY,TOR,HOME,0.6817665,0.6427808592000551,0.038985650809710504,False,False,-100.0,1.55535
2022-08-20,SD,WSH,AWAY,0.31939805,0.23921256747263786,0.0801854780672181,True,False,318.039,4.18039
2022-08-20,LAD,MIA,HOME,0.8867788,0.7199919326375234,0.16678683923976545,True,False,38.834999999999994,1.38835
2022-08-20,OAK,SEA,AWAY,0.7723282,0.565692184071301,0.20663601388478425,True,False,76.742,1.76742
2022-08-20,MIN,TEX,AWAY,0.53192806,0.43525081687896916,0.09667724555999568,False,False,-100.0,2.29701
2022-08-20,COL,SF,HOME,0.53617823,0.39834016938710437,0.13783806185221448,True,False,150.983,2.50983
2022-08-21,PIT,CIN,HOME,0.61389166,0.5794669058505816,0.034424755316563194,False,False,-100.0,1.72538
2022-08-21,OAK,SEA,AWAY,0.71432024,0.6347939411366398,0.07952630126829796,False,False,-100.0,1.5749
