date,home,away,side,line,model_prob,market_prob,edge,clv,odds,actual_total,won,push,profit
2022-04-24,TBL,NSH,UNDER,6.5,0.6046251249973553,0.5026236956915097,0.10200142930584566,10.200142930584565,1.934,8,False,False,-100.0
2022-04-24,OTT,MTL,UNDER,6.0,0.605272201407338,0.5122609662266345,0.09301123518070342,9.301123518070343,1.9,10,False,False,-100.0
2022-04-24,FLA,TOR,OVER,7.5,0.5773183819628543,0.4483621331276846,0.12895624883516976,12.895624883516977,2.16,5,False,False,-100.0
2022-04-25,VGK,SJS,UNDER,6.0,0.6610788582673194,0.47994087128465773,0.18113798698266165,18.113798698266166,2.02,9,False,False,-100.0
2022-04-25,ANA,STL,OVER,6.5,0.598257023819073,0.5002075861482516,0.09804943767082142,9.804943767082142,1.943,9,True,False,94.30000000000001
2022-04-25,NSH,MIN,OVER,6.5,0.5150539029786695,0.5002075861482516,0.014846316830417927,1.4846316830417927,1.943,9,True,False,94.30000000000001
2022-04-25,WPG,COL,UNDER,6.0,0.5187690211997344,0.46631786090670846,0.05245116029302599,5.245116029302599,2.08,5,True,False,108.0
2022-04-25,MTL,BOS,UNDER,6.0,0.5915993274800626,0.5158414922262687,0.07575783525379387,7.5757835253793875,1.884,8,False,False,-100.0
2022-04-25,WSH,TOR,OVER,7.0,0.5002223312975957,0.48944751164885075,0.010774819648744993,1.0774819648744993,1.98,7,False,True,0.0
2022-04-25,FLA,TBL,UNDER,7.0,0.654596743504671,0.5383638047246807,0.1162329387799903,11.62329387799903,1.813,12,False,False,-100.0
2022-04-26,CHI,PHI,UNDER,6.5,0.5369297946510949,0.4977898132292621,0.03913998142183284,3.9139981421832837,1.952,4,True,False,95.19999999999999
2022-04-27,SJS,ANA,UNDER,5.5,0.503804043788047,0.5026236956915097,0.0011803480965373314,0.11803480965373314,1.934,7,False,False,-100.0
2022-04-27,VAN,SEA,UNDER,6.5,0.6343815191542657,0.5251383739615388,0.10924314519272682,10.924314519272682,1.854,7,False,False,-100.0
2022-04-27,COL,STL,OVER,6.5,0.5861870469128088,0.5073180630596352,0.07886898385317354,7.8868983853173535,1.917,8,True,False,91.7
2022-04-27,DAL,VGK,UNDER,6.0,0.6548184719145067,0.5134340006263894,0.14138447128811726,14.138447128811727,1.892,5,True,False,89.19999999999999
2022-04-27,MIN,ARI,OVER,6.5,0.5690651809211169,0.4943007127816278,0.07476446813948912,7.476446813948911,1.961,8,True,False,96.10000000000001
2022-04-27,NSH,CGY,UNDER,6.5,0.5569676916994613,0.5296133293082721,0.027354362391189158,2.7354362391189158,1.84,9,False,False,-100.0
2022-04-27,BOS,FLA,UNDER,6.5,0.579846999833078,0.4524784507137848,0.12736854911929318,12.736854911929319,2.14,6,True,False,114.00000000000001
2022-04-27,PIT,EDM,UNDER,6.5,0.5501877026838041,0.4504179878927645,0.09976971479103963,9.976971479103963,2.15,6,True,False,114.99999999999999
2022-04-27,OTT,NJD,UNDER,6.5,0.5894710488155419,0.5002075861482516,0.08926346266729035,8.926346266729034,1.943,9,False,False,-100.0
2022-04-27,TBL,CBJ,UNDER,6.5,0.5043637544596367,0.4833392945179657,0.02102445994167096,2.1024459941670957,2.01,5,True,False,100.99999999999997
2022-04-27,NYR,CAR,UNDER,5.5,0.6201429061692593,0.46408665426008344,0.15605625190917582,15.605625190917582,2.09,7,False,False,-100.0
2022-04-27,TOR,DET,OVER,6.5,0.683179797618683,0.5122609662266345,0.17091883139204844,17.091883139204846,1.9,3,False,False,-100.0
2022-04-27,WSH,NYI,UNDER,6.0,0.5900861013255649,0.5273760929869528,0.06271000833861218,6.271000833861217,1.847,5,True,False,84.7
2022-04-28,SEA,LAK,UNDER,6.0,0.6876062890478791,0.5170470409397847,0.17055924810809442,17.055924810809444,1.884,8,False,False,-100.0
2022-04-28,CHI,VGK,UNDER,6.5,0.5517758271687714,0.4652439506655315,0.0865318765032399,8.65318765032399,2.08,7,False,False,-100.0
2022-04-28,DAL,ARI,UNDER,6.0,0.6100864291601968,0.5026236956915097,0.10746273346868718,10.746273346868717,1.934,7,False,False,-100.0
2022-04-28,NYR,MTL,UNDER,6.5,0.5874280891010755,0.5318441696582902,0.05558391944278529,5.5583919442785295,1.833,7,False,False,-100.0
2022-04-28,WPG,PHI,UNDER,6.5,0.5339745068839687,0.46855306129142593,0.06542144559254282,6.5421445592542815,2.07,4,True,False,106.99999999999999
